,location,total_sqft,bath,price,BHK,total_price_per_sqft,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
3894,Kaggadasapura,1240.0,2.0,45.0,2.0,3629.032258064516,0.0,0.0,0.0
3895,Kaggadasapura,1560.0,2.0,72.0,3.0,4615.384615384615,0.0,0.0,1.0
3896,Kaggadasapura,1240.0,2.0,58.58,2.0,4724.193548387097,0.0,0.0,0.0
3897,Kaggadasapura,1000.0,2.0,43.0,2.0,4300.0,0.0,0.0,1.0
3898,Kaggadasapura,1225.0,2.0,48.0,2.0,3918.3673469387754,0.0,0.0,0.0
3899,Kaggadasapura,2500.0,5.0,120.0,3.0,4800.0,0.0,0.0,0.0
3900,Kaggadasapura,960.0,2.0,45.0,2.0,4687.5,0.0,0.0,1.0
3901,Kaggadasapura,775.0,2.0,29.5,2.0,3806.451612903226,1.0,0.0,0.0
3903,Kaggadasapura,1455.0,3.0,75.0,3.0,5154.639175257732,0.0,0.0,1.0
3904,Kaggadasapura,1045.0,2.0,55.0,2.0,5263.1578947368425,0.0,0.0,0.0
3906,Kaggadasapura,1654.0,3.0,70.0,3.0,4232.1644498186215,0.0,0.0,0.0
3908,Kaggadasapura,1106.0,2.0,40.0,2.0,3616.6365280289333,0.0,0.0,1.0
3909,Kaggadasapura,1485.0,2.0,70.0,3.0,4713.804713804714,0.0,0.0,1.0
3910,Kaggadasapura,1175.0,2.0,50.0,2.0,4255.31914893617,0.0,0.0,1.0
3913,Kaggadasapura,1105.0,2.0,39.5,2.0,3574.660633484163,0.0,0.0,1.0
3914,Kaggadasapura,1500.0,2.0,75.0,3.0,5000.0,0.0,0.0,1.0
3915,Kaggadasapura,1400.0,2.0,68.0,3.0,4857.142857142857,0.0,0.0,1.0
3916,Kaggadasapura,1150.0,2.0,45.0,2.0,3913.0434782608695,0.0,0.0,0.0
3918,Kaggalipura,700.0,1.0,38.0,1.0,5428.571428571428,0.0,0.0,1.0
3920,Kaggalipura,700.0,1.0,36.0,1.0,5142.857142857143,0.0,0.0,1.0
3921,Kaggalipura,950.0,2.0,48.0,2.0,5052.631578947368,0.0,0.0,1.0
3922,Kaggalipura,1000.0,2.0,60.0,2.0,6000.0,0.0,0.0,1.0
3923,Kaggalipura,950.0,2.0,50.0,2.0,5263.1578947368425,0.0,0.0,1.0
3924,Kaggalipura,950.0,2.0,47.0,2.0,4947.368421052632,0.0,0.0,1.0
3925,Kaggalipura,1150.0,2.0,62.0,3.0,5391.304347826087,0.0,0.0,1.0
3926,Kaggalipura,700.0,1.0,35.0,1.0,5000.0,0.0,0.0,1.0
3929,Kaggalipura,950.0,2.0,45.0,2.0,4736.8421052631575,0.0,0.0,1.0
3930,Kaggalipura,950.0,2.0,60.0,2.0,6315.789473684211,0.0,0.0,1.0
3931,Kaikondrahalli,1645.0,3.0,100.0,3.0,6079.0273556231,0.0,0.0,1.0
3932,Kaikondrahalli,1115.0,2.0,50.0,2.0,4484.304932735426,0.0,0.0,1.0
3933,Kaikondrahalli,1220.0,3.0,56.0,3.0,4590.163934426229,0.0,0.0,1.0
3934,Kaikondrahalli,1300.0,2.0,61.0,2.0,4692.307692307692,0.0,0.0,1.0
3935,Kaikondrahalli,1700.0,4.0,108.0,4.0,6352.941176470588,0.0,0.0,0.0
3936,Kaikondrahalli,1342.0,3.0,92.0,3.0,6855.439642324888,0.0,0.0,1.0
3937,Kaikondrahalli,1605.0,3.0,105.0,3.0,6542.056074766355,0.0,0.0,1.0
3938,Kaikondrahalli,1253.0,2.0,81.5,2.0,6504.38946528332,0.0,0.0,1.0
3939,Kaikondrahalli,991.0,2.0,64.0,2.0,6458.123107971745,0.0,0.0,1.0
3940,Kaikondrahalli,1250.0,2.0,78.0,2.0,6240.0,0.0,0.0,1.0
3941,Kaikondrahalli,3381.0,6.0,225.0,6.0,6654.835847382431,0.0,0.0,0.0
3942,Kalena Agrahara,1200.0,2.0,50.0,2.0,4166.666666666667,0.0,0.0,1.0
3943,Kalena Agrahara,1804.0,3.0,120.0,3.0,6651.884700665189,0.0,0.0,1.0
3944,Kalena Agrahara,1425.0,2.0,70.0,3.0,4912.2807017543855,0.0,0.0,1.0
3945,Kalena Agrahara,1325.0,2.0,76.0,2.0,5735.8490566037735,0.0,0.0,1.0
3946,Kalena Agrahara,1450.0,2.0,85.0,3.0,5862.068965517241,0.0,0.0,1.0
3947,Kalena Agrahara,980.0,2.0,40.0,2.0,4081.6326530612246,0.0,0.0,0.0
3948,Kalena Agrahara,1187.0,2.0,52.0,2.0,4380.791912384162,0.0,0.0,1.0
3949,Kalena Agrahara,800.0,2.0,30.0,2.0,3750.0,0.0,0.0,1.0
3950,Kalena Agrahara,1565.0,3.0,78.0,3.0,4984.025559105431,0.0,0.0,0.0
3951,Kalena Agrahara,610.0,1.0,39.0,1.0,6393.44262295082,0.0,0.0,1.0
3952,Kalena Agrahara,1040.0,2.0,45.0,2.0,4326.923076923077,0.0,0.0,0.0
3953,Kalena Agrahara,1450.0,3.0,100.0,3.0,6896.551724137931,0.0,0.0,1.0
3954,Kalena Agrahara,1200.0,2.0,45.0,2.0,3750.0,0.0,0.0,1.0
3955,Kalena Agrahara,1902.0,3.0,89.0,3.0,4679.2849631966355,0.0,0.0,1.0
3956,Kalena Agrahara,800.0,2.0,40.0,2.0,5000.0,0.0,0.0,1.0
3957,Kalena Agrahara,1222.0,2.0,48.0,2.0,3927.986906710311,0.0,0.0,1.0
3958,Kalena Agrahara,900.0,2.0,40.0,2.0,4444.444444444444,0.0,0.0,1.0
3959,Kalena Agrahara,1837.0,2.0,95.0,3.0,5171.475231355471,0.0,0.0,1.0
3960,Kalena Agrahara,1510.0,3.0,78.0,3.0,5165.562913907284,0.0,0.0,0.0
3961,Kalena Agrahara,1354.0,2.0,70.0,2.0,5169.8670605613,0.0,0.0,1.0
3962,Kalena Agrahara,1200.0,3.0,70.0,2.0,5833.333333333333,0.0,0.0,1.0
3963,Kalena Agrahara,1354.0,2.0,71.0,2.0,5243.722304283604,0.0,0.0,1.0
3964,Kalyan nagar,1375.0,3.0,75.0,3.0,5454.545454545455,0.0,0.0,0.0
3965,Kalyan nagar,820.0,2.0,39.0,2.0,4756.09756097561,0.0,0.0,0.0
3966,Kalyan nagar,3800.0,5.0,300.0,4.0,7894.736842105263,0.0,0.0,0.0
3967,Kalyan nagar,1640.0,3.0,88.0,3.0,5365.8536585365855,0.0,0.0,0.0
3969,Kalyan nagar,1080.0,2.0,73.0,2.0,6759.259259259259,0.0,0.0,1.0
3970,Kalyan nagar,2422.0,3.0,150.0,4.0,6193.228736581338,0.0,0.0,1.0
3971,Kalyan nagar,1280.0,2.0,48.0,2.0,3750.0,0.0,0.0,1.0
3973,Kalyan nagar,1198.0,2.0,65.0,2.0,5425.709515859767,0.0,0.0,1.0
3974,Kalyan nagar,1250.0,2.0,65.0,2.0,5200.0,0.0,0.0,0.0
3975,Kalyan nagar,1190.0,2.0,60.0,2.0,5042.016806722689,0.0,0.0,0.0
3976,Kalyan nagar,1086.0,2.0,44.5,2.0,4097.605893186003,0.0,0.0,0.0
3977,Kalyan nagar,2285.0,4.0,165.0,3.0,7221.006564551422,0.0,0.0,1.0
3978,Kalyan nagar,1100.0,2.0,70.0,2.0,6363.636363636364,0.0,0.0,0.0
3979,Kambipura,883.0,2.0,45.0,2.0,5096.262740656852,0.0,0.0,1.0
3980,Kambipura,1082.0,2.0,56.0,3.0,5175.6007393715345,0.0,0.0,1.0
3981,Kambipura,883.0,2.0,45.0,2.0,5096.262740656852,0.0,0.0,1.0
3983,Kambipura,883.0,2.0,39.0,2.0,4416.761041902605,0.0,0.0,1.0
3984,Kambipura,883.0,2.0,45.0,2.0,5096.262740656852,0.0,0.0,1.0
3985,Kambipura,883.0,2.0,39.0,2.0,4416.761041902605,0.0,0.0,1.0
3986,Kambipura,1082.0,2.0,55.0,3.0,5083.179297597043,0.0,0.0,1.0
3988,Kambipura,883.0,2.0,37.0,2.0,4190.260475651189,0.0,0.0,1.0
3989,Kambipura,883.0,2.0,44.0,2.0,4983.012457531144,0.0,0.0,1.0
3990,Kambipura,883.0,2.0,37.0,2.0,4190.260475651189,0.0,0.0,1.0
3993,Kambipura,883.0,2.0,39.0,2.0,4416.761041902605,0.0,0.0,0.0
3994,Kambipura,883.0,2.0,37.01,2.0,4191.392978482446,0.0,0.0,1.0
3995,Kambipura,883.0,2.0,39.0,2.0,4416.761041902605,0.0,0.0,1.0
3996,Kambipura,883.0,2.0,45.0,2.0,5096.262740656852,0.0,0.0,1.0
3997,Kambipura,883.0,2.0,39.0,2.0,4416.761041902605,0.0,0.0,0.0
3998,Kambipura,1082.0,2.0,55.0,3.0,5083.179297597043,0.0,0.0,1.0
3999,Kammanahalli,2845.0,5.0,140.0,5.0,4920.91388400703,0.0,0.0,0.0
4000,Kammanahalli,1666.0,4.0,150.0,5.0,9003.60144057623,0.0,0.0,0.0
4001,Kammanahalli,700.0,1.0,59.0,1.0,8428.57142857143,0.0,0.0,0.0
4002,Kammanahalli,1200.0,2.0,80.0,2.0,6666.666666666667,0.0,0.0,1.0
4003,Kammanahalli,1100.0,2.0,60.0,2.0,5454.545454545455,0.0,0.0,0.0
4004,Kammanahalli,1200.0,1.0,81.0,2.0,6750.0,0.0,1.0,0.0
4005,Kammanahalli,2900.0,4.0,200.0,4.0,6896.551724137931,0.0,0.0,0.0
4006,Kammanahalli,1200.0,3.0,80.0,2.0,6666.666666666667,0.0,0.0,1.0
4007,Kammasandra,1595.0,3.0,65.0,3.0,4075.2351097178685,0.0,0.0,1.0
4008,Kammasandra,810.0,2.0,24.5,2.0,3024.6913580246915,0.0,0.0,1.0
4009,Kammasandra,657.5,1.0,18.41,1.0,2800.0,0.0,0.0,1.0
4010,Kammasandra,674.0,2.0,29.0,2.0,4302.670623145401,0.0,0.0,1.0
4011,Kammasandra,912.0,2.0,39.0,3.0,4276.315789473684,0.0,0.0,1.0
4012,Kammasandra,1156.0,2.0,32.0,2.0,2768.166089965398,0.0,0.0,1.0
4013,Kammasandra,870.0,2.0,24.0,2.0,2758.6206896551726,0.0,0.0,1.0
4014,Kammasandra,990.0,2.0,31.5,2.0,3181.818181818182,0.0,0.0,0.0
4016,Kammasandra,930.0,2.0,25.0,2.0,2688.1720430107525,0.0,0.0,1.0
4017,Kammasandra,992.0,2.0,25.79,2.0,2599.798387096774,0.0,0.0,1.0
4018,Kammasandra,1030.0,1.0,25.75,2.0,2500.0,0.0,0.0,1.0
4020,Kammasandra,1015.0,2.0,37.0,2.0,3645.320197044335,0.0,0.0,1.0
4022,Kammasandra,1080.0,2.0,31.99,2.0,2962.037037037037,0.0,0.0,1.0
4023,Kammasandra,1415.0,2.0,60.0,2.0,4240.282685512368,0.0,0.0,0.0
4024,Kammasandra,1057.0,2.0,35.0,2.0,3311.2582781456954,0.0,0.0,1.0
4025,Kammasandra,982.0,2.0,25.53,2.0,2599.79633401222,0.0,0.0,1.0
4026,Kammasandra,1500.0,3.0,65.0,3.0,4333.333333333333,0.0,0.0,1.0
4027,Kammasandra,985.0,2.0,40.5,2.0,4111.675126903553,0.0,0.0,1.0
4028,Kammasandra,940.0,2.0,35.0,2.0,3723.404255319149,0.0,0.0,1.0
4030,Kammasandra,610.0,1.0,18.5,1.0,3032.7868852459014,0.0,0.0,1.0
4031,Kanakapura,1419.0,3.0,75.0,3.0,5285.412262156448,0.0,0.0,0.0
4032,Kanakapura,711.0,1.0,36.0,1.0,5063.291139240507,0.0,0.0,1.0
4033,Kanakapura,711.0,1.0,38.0,1.0,5344.585091420535,0.0,0.0,1.0
4034,Kanakapura,929.0,2.0,46.0,2.0,4951.560818083961,0.0,0.0,1.0
4035,Kanakapura,551.0,1.0,30.0,1.0,5444.64609800363,0.0,0.0,1.0
4036,Kanakapura,1020.0,2.0,42.83,2.0,4199.019607843137,0.0,0.0,1.0
4037,Kanakapura,1699.0,3.0,97.0,3.0,5709.240729841083,0.0,0.0,1.0
4038,Kanakapura,1130.0,2.0,45.2,2.0,4000.0,0.0,0.0,1.0
4039,Kanakapura,1476.0,3.0,75.0,3.0,5081.30081300813,0.0,0.0,1.0
4040,Kanakapura,1295.0,2.0,64.0,2.0,4942.084942084942,0.0,0.0,1.0
4041,Kanakapura,1160.0,2.0,46.39,2.0,3999.137931034483,0.0,0.0,1.0
4042,Kanakapura,1277.0,2.0,55.0,2.0,4306.969459671104,0.0,0.0,1.0
4043,Kanakapura,1151.0,2.0,59.0,2.0,5125.977410947003,0.0,0.0,1.0
4044,Kanakapura,945.0,2.0,47.0,2.0,4973.544973544974,0.0,0.0,1.0
4045,Kanakapura,1254.0,2.0,70.0,3.0,5582.13716108453,0.0,0.0,1.0
4046,Kanakapura,2200.0,3.0,121.0,3.0,5500.0,0.0,0.0,0.0
4047,Kanakapura,1340.0,2.0,65.0,2.0,4850.746268656716,0.0,0.0,0.0
4049,Kanakapura,1450.0,3.0,75.0,3.0,5172.413793103448,0.0,0.0,1.0
4050,Kanakapura,1130.0,2.0,45.2,2.0,4000.0,0.0,0.0,1.0
4051,Kanakapura,1283.0,2.0,68.0,2.0,5300.077942322681,0.0,0.0,1.0
4052,Kanakapura,2130.0,4.0,120.0,4.0,5633.802816901409,0.0,0.0,0.0
4054,Kanakapura,938.0,1.0,50.0,1.0,5330.490405117271,0.0,0.0,1.0
4055,Kanakapura,825.0,1.0,35.475,1.0,4300.0,0.0,0.0,1.0
4056,Kanakapura,1489.0,2.0,70.0,3.0,4701.141705842848,0.0,0.0,1.0
4057,Kanakapura,1477.0,2.0,69.5,3.0,4705.484089370345,0.0,0.0,1.0
4058,Kanakpura Road,700.0,2.0,36.0,2.0,5142.857142857143,0.0,0.0,1.0
4059,Kanakpura Road,1665.0,3.0,88.0,3.0,5285.285285285286,0.0,0.0,1.0
4060,Kanakpura Road,950.0,2.0,57.0,2.0,6000.0,0.0,0.0,0.0
4061,Kanakpura Road,2250.0,4.0,110.0,4.0,4888.888888888889,0.0,0.0,0.0
4063,Kanakpura Road,525.0,1.0,26.0,1.0,4952.380952380952,0.0,0.0,1.0
4065,Kanakpura Road,525.0,2.0,21.53,1.0,4100.952380952381,0.0,0.0,1.0
4068,Kanakpura Road,525.0,1.0,27.25,1.0,5190.476190476191,0.0,0.0,1.0
4069,Kanakpura Road,1100.0,2.0,58.0,3.0,5272.727272727273,0.0,0.0,1.0
4070,Kanakpura Road,525.0,1.0,30.0,1.0,5714.285714285715,0.0,0.0,1.0
4072,Kanakpura Road,1339.0,2.0,75.0,2.0,5601.194921583271,0.0,0.0,1.0
4073,Kanakpura Road,1100.0,3.0,58.0,3.0,5272.727272727273,0.0,0.0,1.0
4074,Kanakpura Road,525.0,1.0,26.0,1.0,4952.380952380952,0.0,0.0,1.0
4076,Kanakpura Road,1843.0,3.0,95.84,3.0,5200.217037438958,0.0,0.0,1.0
4077,Kanakpura Road,1290.0,2.0,74.0,2.0,5736.434108527132,0.0,0.0,1.0
4079,Kanakpura Road,1665.0,3.0,86.58,3.0,5200.0,0.0,0.0,1.0
4081,Kanakpura Road,1542.0,2.0,85.0,3.0,5512.321660181582,0.0,0.0,1.0
4082,Kanakpura Road,1300.0,2.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4083,Kanakpura Road,900.0,2.0,46.0,2.0,5111.111111111111,0.0,0.0,1.0
4086,Kanakpura Road,900.0,2.0,46.0,2.0,5111.111111111111,0.0,0.0,1.0
4087,Kanakpura Road,900.0,2.0,46.0,2.0,5111.111111111111,0.0,0.0,1.0
4088,Kanakpura Road,1495.0,2.0,90.0,2.0,6020.066889632107,0.0,0.0,1.0
4091,Kanakpura Road,1560.0,3.0,92.0,3.0,5897.4358974358975,1.0,0.0,0.0
4092,Kanakpura Road,1135.0,2.0,58.0,2.0,5110.132158590309,0.0,0.0,1.0
4093,Kanakpura Road,3500.0,6.0,225.0,4.0,6428.571428571428,0.0,0.0,0.0
4094,Kanakpura Road,1420.0,2.0,75.0,3.0,5281.69014084507,0.0,0.0,1.0
4096,Kanakpura Road,825.0,1.0,36.29,1.0,4398.787878787879,0.0,0.0,1.0
4097,Kanakpura Road,983.0,2.0,50.6,2.0,5147.5076297049845,0.0,0.0,1.0
4102,Kanakpura Road,1843.0,3.0,95.84,3.0,5200.217037438958,0.0,0.0,1.0
4104,Kanakpura Road,1366.0,3.0,76.85,2.0,5625.915080527086,0.0,0.0,1.0
4106,Kanakpura Road,525.0,1.0,25.0,1.0,4761.9047619047615,0.0,0.0,1.0
4108,Kanakpura Road,2265.0,3.0,136.0,3.0,6004.415011037528,0.0,0.0,1.0
4114,Kanakpura Road,2200.0,3.0,130.0,3.0,5909.090909090909,0.0,1.0,0.0
4115,Kanakpura Road,525.0,1.0,30.0,1.0,5714.285714285715,0.0,0.0,1.0
4117,Kanakpura Road,1051.0,2.0,56.74,2.0,5398.667935299714,0.0,0.0,1.0
4118,Kanakpura Road,525.0,1.0,30.0,1.0,5714.285714285715,0.0,0.0,1.0
4123,Kanakpura Road,1300.0,3.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4124,Kanakpura Road,700.0,2.0,40.0,2.0,5714.285714285715,0.0,0.0,1.0
4125,Kanakpura Road,458.0,1.0,19.695,1.0,4300.218340611354,1.0,0.0,0.0
4126,Kanakpura Road,1700.0,3.0,88.0,3.0,5176.470588235294,0.0,0.0,1.0
4129,Kanakpura Road,2775.0,3.0,165.0,4.0,5945.945945945946,0.0,1.0,0.0
4130,Kanakpura Road,1900.0,3.0,99.0,3.0,5210.526315789473,0.0,1.0,0.0
4131,Kanakpura Road,1290.0,2.0,80.0,2.0,6201.550387596899,0.0,0.0,1.0
4136,Kanakpura Road,1868.0,3.0,113.0,3.0,6049.250535331906,0.0,0.0,1.0
4138,Kanakpura Road,1366.0,2.0,83.0,2.0,6076.134699853587,0.0,0.0,1.0
4139,Kanakpura Road,700.0,2.0,40.0,2.0,5714.285714285715,0.0,0.0,1.0
4141,Kanakpura Road,1339.0,2.0,71.5,2.0,5339.805825242718,0.0,0.0,1.0
4143,Kanakpura Road,670.0,1.0,35.0,1.0,5223.880597014925,0.0,0.0,1.0
4150,Kanakpura Road,525.0,1.0,30.0,1.0,5714.285714285715,0.0,0.0,1.0
4153,Kanakpura Road,1498.0,3.0,95.0,3.0,6341.789052069425,0.0,0.0,1.0
4154,Kanakpura Road,525.0,2.0,27.0,1.0,5142.857142857143,0.0,0.0,1.0
4155,Kanakpura Road,1665.0,3.0,86.91,3.0,5219.81981981982,0.0,0.0,1.0
4156,Kanakpura Road,1665.0,3.0,86.58,3.0,5200.0,0.0,0.0,1.0
4157,Kanakpura Road,712.0,1.0,38.44,1.0,5398.876404494382,0.0,0.0,1.0
4161,Kanakpura Road,1507.0,2.0,95.0,3.0,6303.9150630391505,0.0,0.0,1.0
4165,Kanakpura Road,1339.0,2.0,85.0,2.0,6348.020911127707,0.0,0.0,1.0
4166,Kanakpura Road,525.0,1.0,27.0,1.0,5142.857142857143,0.0,0.0,1.0
4167,Kanakpura Road,525.0,1.0,27.5,1.0,5238.0952380952385,0.0,0.0,1.0
4169,Kanakpura Road,525.0,1.0,26.25,1.0,5000.0,0.0,0.0,1.0
4171,Kanakpura Road,525.0,1.0,26.0,1.0,4952.380952380952,0.0,0.0,1.0
4172,Kanakpura Road,1050.0,2.0,59.0,3.0,5619.047619047619,0.0,0.0,0.0
4173,Kanakpura Road,1600.0,3.0,90.0,3.0,5625.0,1.0,0.0,0.0
4174,Kanakpura Road,525.0,2.0,29.25,1.0,5571.428571428572,0.0,0.0,1.0
4176,Kanakpura Road,800.0,2.0,41.145,2.0,5143.125000000001,0.0,0.0,1.0
4179,Kanakpura Road,1100.0,3.0,56.57,3.0,5142.727272727273,0.0,0.0,1.0
4182,Kanakpura Road,1843.0,3.0,96.2,3.0,5219.750406945198,0.0,0.0,1.0
4186,Kanakpura Road,1240.0,2.0,65.0,2.0,5241.935483870968,0.0,0.0,0.0
4190,Kanakpura Road,700.0,2.0,41.0,2.0,5857.142857142857,0.0,0.0,1.0
4194,Kanakpura Road,700.0,1.0,41.0,2.0,5857.142857142857,0.0,0.0,1.0
4196,Kanakpura Road,1100.0,3.0,58.0,3.0,5272.727272727273,0.0,0.0,1.0
4197,Kanakpura Road,1140.0,2.0,65.0,2.0,5701.754385964912,0.0,0.0,0.0
4199,Kanakpura Road,700.0,2.0,40.0,2.0,5714.285714285715,0.0,0.0,1.0
4202,Kanakpura Road,525.0,1.0,26.01,1.0,4954.285714285715,0.0,0.0,1.0
4206,Kanakpura Road,1322.0,2.0,70.0,2.0,5295.00756429652,0.0,0.0,0.0
4207,Kanakpura Road,1698.0,2.0,105.0,2.0,6183.745583038869,0.0,0.0,1.0
4208,Kanakpura Road,1300.0,3.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4209,Kanakpura Road,1300.0,3.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4211,Kanakpura Road,1167.0,2.0,63.0,2.0,5398.457583547558,0.0,0.0,1.0
4215,Kanakpura Road,1300.0,3.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4220,Kanakpura Road,1430.0,2.0,78.0,2.0,5454.545454545455,0.0,0.0,1.0
4221,Kanakpura Road,700.0,2.0,36.0,2.0,5142.857142857143,0.0,0.0,1.0
4224,Kanakpura Road,525.0,2.0,27.0,1.0,5142.857142857143,0.0,0.0,1.0
4226,Kanakpura Road,1100.0,3.0,58.0,3.0,5272.727272727273,0.0,0.0,1.0
4231,Kanakpura Road,1300.0,2.0,69.0,3.0,5307.692307692308,0.0,0.0,1.0
4232,Kanakpura Road,2000.0,3.0,105.0,3.0,5250.0,0.0,0.0,0.0
4233,Kanakpura Road,1200.0,2.0,62.0,2.0,5166.666666666667,0.0,1.0,0.0
4235,Kanakpura Road,1843.0,3.0,95.0,3.0,5154.639175257732,0.0,0.0,1.0
4238,Kanakpura Road,900.0,2.0,46.29,2.0,5143.333333333333,0.0,0.0,1.0
4239,Kanakpura Road,850.0,1.0,37.32,1.0,4390.588235294118,0.0,0.0,1.0
4241,Kanakpura Road,525.0,1.0,30.0,1.0,5714.285714285715,0.0,0.0,1.0
4242,Kanakpura Road,1938.0,3.0,105.0,3.0,5417.956656346749,0.0,0.0,1.0
4243,Kanakpura Road,1843.0,3.0,96.2,3.0,5219.750406945198,0.0,0.0,1.0
4244,Kanakpura Road,525.0,1.0,26.0,1.0,4952.380952380952,0.0,0.0,1.0
4248,Kanakpura Road,700.0,2.0,36.0,2.0,5142.857142857143,0.0,0.0,1.0
4249,Kanakpura Road,1622.0,3.0,95.0,3.0,5856.966707768187,0.0,0.0,1.0
4254,Kannamangala,957.0,2.0,58.0,2.0,6060.606060606061,0.0,0.0,1.0
4255,Kannamangala,957.0,2.0,56.0,2.0,5851.619644723093,0.0,0.0,0.0
4256,Kannamangala,3000.0,4.0,200.0,4.0,6666.666666666667,0.0,0.0,0.0
4257,Kannamangala,1536.0,3.0,89.0,3.0,5794.270833333333,0.0,0.0,1.0
4258,Kannamangala,2400.0,4.0,130.0,4.0,5416.666666666667,0.0,1.0,0.0
4259,Kannamangala,1574.0,3.0,93.34,3.0,5930.114358322745,0.0,0.0,1.0
4260,Kannamangala,957.0,2.0,52.5,2.0,5485.8934169279,0.0,0.0,0.0
4261,Kannamangala,1536.0,3.0,104.0,3.0,6770.833333333333,0.0,0.0,1.0
4262,Kannamangala,957.0,2.0,54.5,2.0,5694.879832810867,0.0,0.0,1.0
4263,Kannamangala,2422.0,4.0,135.0,4.0,5573.905862923204,0.0,0.0,1.0
4264,Kannamangala,957.0,2.0,55.0,2.0,5747.126436781609,0.0,0.0,1.0
4265,Kannamangala,957.0,2.0,56.0,2.0,5851.619644723093,0.0,0.0,0.0
4266,Karuna Nagar,2500.0,3.0,180.0,3.0,7200.0,0.0,0.0,0.0
4267,Karuna Nagar,2500.0,3.0,190.0,3.0,7600.0,0.0,1.0,0.0
4268,Karuna Nagar,1962.0,3.0,175.0,3.0,8919.469928644241,0.0,0.0,0.0
4269,Karuna Nagar,1057.0,2.0,65.0,2.0,6149.479659413434,0.0,0.0,1.0
4270,Karuna Nagar,1354.0,2.0,98.0,3.0,7237.81388478582,0.0,0.0,1.0
4271,Karuna Nagar,1945.0,3.0,115.0,3.0,5912.596401028278,0.0,0.0,1.0
4272,Karuna Nagar,1960.0,3.0,165.0,3.0,8418.367346938776,0.0,0.0,1.0
4273,Kasavanhalli,1060.0,2.0,58.06,2.0,5477.358490566037,0.0,0.0,1.0
4274,Kasavanhalli,1563.05,3.0,105.0,3.0,6717.635392341896,0.0,0.0,1.0
4275,Kasavanhalli,1717.0,3.0,99.0,3.0,5765.87070471753,0.0,0.0,0.0
4277,Kasavanhalli,3260.0,4.0,240.0,4.0,7361.963190184049,0.0,0.0,0.0
4278,Kasavanhalli,1349.0,2.0,78.0,2.0,5782.060785767235,0.0,0.0,1.0
4279,Kasavanhalli,1121.0,2.0,78.0,2.0,6958.07314897413,0.0,0.0,1.0
4280,Kasavanhalli,1100.0,2.0,50.0,2.0,4545.454545454545,0.0,0.0,0.0
4282,Kasavanhalli,1200.0,2.0,78.0,2.0,6500.0,0.0,0.0,1.0
4285,Kasavanhalli,1476.0,3.0,89.0,3.0,6029.810298102981,0.0,0.0,1.0
4287,Kasavanhalli,1200.0,2.0,50.0,2.0,4166.666666666667,0.0,0.0,1.0
4288,Kasavanhalli,1719.0,3.0,116.0,3.0,6748.109365910413,0.0,0.0,0.0
4289,Kasavanhalli,1115.0,2.0,50.0,2.0,4484.304932735426,0.0,0.0,1.0
4290,Kasavanhalli,1125.0,2.0,61.2,2.0,5440.0,0.0,0.0,1.0
4291,Kasavanhalli,2170.0,3.0,151.0,3.0,6958.52534562212,0.0,0.0,1.0
4294,Kasavanhalli,1476.0,3.0,95.0,3.0,6436.314363143631,0.0,0.0,1.0
4295,Kasavanhalli,1200.0,2.0,50.3,2.0,4191.666666666667,0.0,0.0,1.0
4297,Kasavanhalli,1787.0,3.0,123.0,3.0,6883.044208170118,0.0,0.0,1.0
4298,Kasavanhalli,1090.0,2.0,59.8,2.0,5486.238532110092,0.0,0.0,1.0
4299,Kasavanhalli,1691.0,3.0,104.0,3.0,6150.206978119456,0.0,0.0,1.0
4300,Kasavanhalli,4260.0,4.0,272.0,4.0,6384.976525821597,0.0,0.0,1.0
4301,Kasavanhalli,2111.0,4.0,120.0,3.0,5684.509711037423,0.0,0.0,0.0
4303,Kasavanhalli,950.0,2.0,39.0,2.0,4105.263157894737,0.0,0.0,1.0
4308,Kasavanhalli,770.0,1.0,43.82,1.0,5690.909090909091,0.0,0.0,1.0
4309,Kasavanhalli,1147.0,2.0,60.0,2.0,5231.037489102006,0.0,0.0,1.0
4310,Kasavanhalli,1375.0,2.0,72.0,2.0,5236.363636363636,0.0,0.0,1.0
4312,Kasavanhalli,1200.0,2.0,60.0,2.0,5000.0,0.0,0.0,1.0
4313,Kasavanhalli,4260.0,4.0,333.0,4.0,7816.901408450704,0.0,1.0,0.0
4314,Kasavanhalli,1495.0,2.0,83.0,2.0,5551.8394648829435,0.0,0.0,0.0
4315,Kasavanhalli,5000.0,2.0,400.0,2.0,8000.0,0.0,1.0,0.0
4316,Kasavanhalli,4000.0,4.0,325.0,4.0,8125.0,0.0,0.0,1.0
4318,Kasavanhalli,1917.0,3.0,132.0,3.0,6885.758998435055,0.0,0.0,1.0
4319,Kasavanhalli,1375.0,2.0,78.0,2.0,5672.727272727273,0.0,0.0,1.0
4320,Kasavanhalli,4408.0,4.0,344.0,4.0,7803.992740471869,0.0,1.0,0.0
4321,Kasavanhalli,1309.0,2.0,95.0,2.0,7257.448433919022,0.0,0.0,1.0
